area_code,item_cbs_code,physical_ha,harvested_ha
90,2618,30169.9,29669.4
90,2625,96014.6,92664.7
90,2630,90420.1,90421
90,2633,24623.2,24623.9
90,2640,1,1
90,2645,8.5,8.5
90,2665,2037.6,1973
90,2671,1996.7,1940.4
90,2672,11130.7,11130.7
90,2807,2503631.2,1951906.1
91,254,0.3,0.3
91,328,0.2,0.2
91,2511,0.1,0.1
91,2514,2911,2874.7
91,2518,3.5,3.5
91,2520,3.1,3.1
91,2532,1315.4,1297.7
91,2533,534.8,531.9
91,2534,2148.6,2147
91,2535,58.4,58.2
91,2536,34315.2,34171.7
91,2546,39.8,39.8
91,2547,1215.1,1182.4
91,2549,279,276.7
91,2552,590.2,589.4
91,2555,199.5,199.5
91,2557,4.5,4.5
91,2558,1.5,1.5
91,2560,14976.7,14977.3
91,2561,1.9,1.9
91,2601,460.3,456.2
91,2602,1.2,0.7
91,2605,3820,3789.8
91,2611,540.4,538
91,2612,213.2,211.9
91,2613,293.8,290.8
91,2614,268.9,266.3
91,2615,607.7,603.2
91,2616,2847.7,2822.8
91,2618,506.2,497.9
91,2625,1156.4,1130.9
91,2630,520.6,520.6
91,2633,1053.9,1053.9
91,2665,0.1,0.1
91,2671,111.6,110.4
91,2807,153667.8,142521.5
93,254,139.8,139.8
93,328,1971.4,1968.5
93,2514,187741.3,187233.7
93,2518,22243.7,22178.5
93,2531,2848.4,2842.4
93,2532,119999.5,119669.9
93,2533,20145.4,20080.1
93,2534,24487.8,24487.8
93,2535,10605.3,10551.7
93,2536,23718.9,23680.9
93,2546,213305.6,211719.2
93,2547,7.8,7.8
93,2549,69726.7,69063.1
93,2551,163.7,163.7
93,2552,16561.3,16414.1
93,2560,9436.6,9436.9
93,2561,15312.1,15258.8
93,2570,2655,2645.9
93,2601,158.4,158.1
93,2602,1710,1706.8
93,2605,28809,28751.2
93,2611,18900.6,18875
93,2612,1245.7,1244
93,2613,5499.6,5494.3
93,2615,55944.4,55855.1
93,2616,38804.7,38746.6
93,2618,579.3,578.3
93,2625,70616.5,70448.6
93,2630,40952.4,40952.8
93,2633,29963.2,29963.2
93,2645,60.8,60.8
93,2665,20692.4,20655.4
93,2671,467.9,467.1
93,2807,57160.1,56558.3
95,254,203466.9,203466.9
95,328,1900.4,1799.2
95,2511,2567.3,2281.9
95,2513,0.4,0.4
95,2514,398251.6,359348.3
95,2518,19904.1,17725.6
95,2531,2057.4,1861.8
95,2532,3350.3,3000.4
95,2533,3613.9,3237.9
95,2534,954,954
95,2536,62394.2,60088.5
95,2546,211919.1,154693.2
95,2549,167.3,167.3
95,2551,1597.9,1490.6
95,2552,180.4,153.3
95,2555,907.4,712.8
95,2560,1610.4,1610.4
95,2561,1629.2,1397
95,2563,252,252
95,2601,1347,1241.1
95,2602,676.7,612.8
95,2605,20002,18161.2
95,2611,9762.5,9013
95,2612,1044.7,950.4
95,2613,1601.2,1483.2
95,2614,348.9,319.2
95,2615,11948.7,10963.7
95,2616,8477,7879.9
95,2617,99.3,92.6
95,2618,2010.3,1855
95,2620,39.9,36.2
95,2625,8035.8,7557.9
95,2630,319191.2,319194
95,2633,4054.4,4054.4
95,2635,24.8,24.8
95,2640,1377.1,1269
95,2645,1310.6,1220.6
95,2667,203.9,203.9
95,2671,3784.6,3471.6
95,2672,186.9,186.9
95,2807,28716.7,16413.5
96,254,0.7,0.7
96,328,10.3,10.3
96,677,0.1,0.1
96,2514,67.4,67.4
96,2531,6.7,6.7
96,2532,0.2,0.2
96,2533,7.9,7.2
96,2534,1.3,1.3
96,2536,62.6,62.6
96,2537,0.1,0.1
96,2551,5.6,5.6
96,2552,54,54
96,2555,2.9,2.9
96,2558,0.8,0.8
96,2560,0.4,0.4
96,2561,0.1,0.1
96,2570,14.5,14.5
96,2601,6.3,6
96,2602,6.5,6.5
96,2605,585.4,406.2
96,2611,18.7,18.7
96,2612,0.6,0.6
96,2613,0.6,0.6
96,2614,1,1
96,2618,0.2,0.2
96,2625,68.1,25.2
96,2630,0.1,0.1
96,2635,13.8,13.8
96,2640,0.2,0.2
96,2645,17.5,3.6
96,2664,3,3
96,2665,0.1,0.1
96,2672,6.4,6.4
96,2807,1188.5,1423.9
97,677,11.5,11.5
97,2511,1018715.6,946127.8
97,2513,262082.1,262082.9
97,2514,1015105.3,986482.7
97,2515,26102.1,24109.7
97,2516,23090.5,21089.2
97,2517,7944.3,7944.3
97,2518,23194.8,21420.2
97,2520,76071.3,69875.1
97,2531,10352.1,10096.1
97,2537,13141.9,13010.7
97,2546,578.6,581.7
97,2547,11684.1,10812.7
97,2549,1504.8,1404.9
97,2551,7458.4,7373.3
97,2555,60866.2,57338.5
97,2557,647787,610784
97,2558,328240.6,311301.7
97,2563,367.8,367.8
97,2570,30612.9,29156
97,2601,1954.6,1933.9
97,2602,1758.4,1739.4
97,2605,56457,56058
97,2611,91,91
97,2617,26610.4,26317.9
97,2620,57793.4,57144.1
97,2625,50184.6,49683.6
97,2645,3568.1,3568.1
97,2664,377.4,377.4
97,2671,3307,3271.5
97,2807,3033.2,2962
98,677,14.9,14.9
98,2511,156530.8,148008.4
98,2513,64718.9,64718.9
98,2514,295175.3,288710.6
98,2515,988.7,913.6
98,2516,12688,11405.3
98,2517,158.9,158.9
98,2518,373.2,373.2
98,2520,7874.8,6955.8
98,2531,9442.8,9158.7
98,2537,10982.8,10826.6
98,2546,1991.7,1991.8
98,2547,791.4,730
98,2549,2268.7,2161.6
98,2551,13037.1,12787.7
98,2555,82119.9,77838.7
98,2557,39790.1,37544.4
98,2558,43956.3,41792.3
98,2563,18135.2,18135.2
98,2570,5494.6,5155.2
98,2601,515,508.6
98,2602,762.4,752.6
98,2605,12106.3,11998.6
98,2611,2122.5,2093.5
98,2617,4585.5,4516.2
98,2620,18780.3,18455.5
98,2625,11320.8,11154.5
98,2635,0.1,0.1
98,2645,3,3
98,2664,0.4,0.4
98,2671,3566.5,3511.6
98,2807,0.1,0.1
99,2531,513.7,513.7
100,254,18793.5,18793.5
100,328,11587368,12410728
100,2511,34447819.9,28218964
100,2513,597545.9,604731.8
100,2514,9559666.6,9122807
100,2515,13.7,13.7
100,2516,9.9,9.9
100,2517,11274677.5,9069319
100,2518,6381061.2,5221870.5
100,2520,797.6,797.6
100,2531,2138445.3,2054288.2
100,2532,171760.2,163664.3
100,2533,118702.4,114187.4
100,2534,647.1,647.1
100,2535,600.8,600.8
100,2536,4729896.9,4682894.5
100,2537,826.6,826.6
100,2546,15099654.4,12631380
100,2547,691182.8,586104.8
100,2549,21128802,18883989.7
100,2551,1658287.9,1613390.5
100,2552,6799428.6,5985373
100,2555,12965911,10787892
100,2557,347731.8,312214
100,2558,7871711.8,7128451.3
100,2560,2120447.5,2128849.5
100,2561,1682544.2,1432252.5
100,2570,1366496.8,1204664.5
100,2601,680703.3,660443.8
100,2602,1388163.6,1351091.8
100,2605,6897248.4,6739840.3
100,2611,626719.1,619313.1
100,2612,296903.9,293413.1
100,2613,5909.8,5909.8
100,2614,61693.1,60943.8
100,2615,887423.1,868047.1
100,2616,6.9,6.9
100,2617,287305.4,280766.2
100,2618,105728,103562.3
100,2619,57.9,57.9
100,2620,136335.6,132431
100,2625,4462046.3,4370624.9
100,2630,454510,454517.6
100,2633,95731.2,95731.2
100,2635,620181.6,620181.9
100,2640,135088,129699.9
100,2645,2502838.1,2427503
100,2662,627264.6,613210.5
100,2664,1.2,1.2
100,2667,108.5,108.5
100,2671,452235.3,441404.8
100,2672,423229.8,423229.8
100,2807,34748239.6,43760400
101,254,14484104,14485588
101,310,397144.9,397144.9
101,328,3097.2,3049.6
101,2514,3189853.6,3906697.5
101,2518,2.1,2.1
101,2531,74282.8,65329.2
101,2532,797998.5,683269
101,2533,83440.5,72124
101,2534,77827.4,77827.4
101,2535,27.1,27.1
101,2536,450473.7,411563.2
101,2537,73690.7,73690.7
101,2546,279972.9,196122.3
101,2549,3501.9,2381.4
101,2551,940898.7,860848.3
101,2552,411246.8,340304.6
101,2555,712374.5,679636.4
101,2560,2729256,2747746.8
101,2570,4514.5,3675.7
101,2601,62467,56552.2
101,2602,200733,181441.5
101,2605,962937.5,881185.5
101,2611,74829.2,71343
101,2612,1.3,1.3
101,2613,2.5,2.5
101,2614,1.4,1.4
101,2615,167852.2,155152
101,2618,21560.3,19775.1
101,2625,647437,591337.2
101,2630,1260508.4,1260625.8
101,2633,1573460.8,1574772.1
101,2635,108170.8,108172
101,2640,209977.6,192023.8
101,2642,594216.3,540249.9
101,2645,398324.6,364102.9
101,2665,316.1,287.3
101,2666,671.2,671.2
101,2671,233529.3,210892
101,2672,3455082.8,3455082.8
101,2807,19316007.1,10309240
102,328,55962.7,55758.7
102,2511,10780140.6,7523265.5
102,2513,2033809.2,2034833.9
102,2514,212224.5,205342.4
102,2515,861.9,430
102,2516,14.4,14.4
102,2517,14620.2,7331
102,2518,1.8,1.8
102,2520,14.7,14.7
102,2531,156745,131365.9
102,2534,0.3,0.3
102,2536,89035.4,89035.4
102,2537,98664.1,92630.9
102,2546,163643.7,83214
102,2547,10.1,10.1
102,2549,1248551.7,676925.4
102,2551,330096.3,311799
102,2552,3348.5,2294.3
102,2555,101999.2,59222.6
102,2557,109718.8,60790
102,2558,220532.8,159040.8
102,2561,66091,41686.5
102,2563,39011.1,39011.1
102,2570,6470,4100.6
102,2601,136804.1,127900.5
102,2602,57567.1,52316.8
102,2605,402150.2,372695
102,2611,80622.6,80622.6
102,2612,29156.1,29156.1
102,2613,3672.7,3672.7
102,2614,23639.6,23639.6
102,2615,4174.3,4029.9
102,2617,118118.1,112868.6
102,2619,154192.1,154192.1
102,2620,159891.9,159891.9
102,2625,416852.5,394281
102,2635,15271.1,15271.1
102,2645,7412.5,6785.9
102,2671,10655,9695.4
102,2807,422643.5,425964.8
103,328,17809.3,17809.3
103,2511,3109583.4,2066212.5
103,2513,1096280.2,1096662.5
103,2514,101996,101998.5
103,2517,8679.5,2279.8
103,2518,8657.6,4498.6
103,2520,0.3,0.3
103,2531,27604.5,24067.8
103,2536,731,731
103,2537,5069.3,5069.3
103,2546,2917.7,772.5
103,2547,0.3,0.3
103,2549,6633.9,3578.6
103,2551,1873.3,1691.9
103,2552,2795,1660.6
103,2555,59.8,40
103,2557,2171,843.6
103,2558,454.6,454.6
103,2561,9003.6,3532.8
103,2563,841.8,841.8
103,2570,191.7,191.7
103,2601,23582,18591.4
103,2602,4945.9,3688.9
103,2605,97372.2,77344
103,2611,54253,54253
103,2612,2228.3,2228.3
103,2613,28.7,28.7
103,2614,27.8,27.8
103,2615,14.5,15.4
103,2617,16938.7,15333.1
103,2619,262116,166089.6
103,2620,14762.4,14762.4
103,2625,22295,17791.9
103,2635,153.6,153.6
103,2645,152.1,152.1
103,2671,2984.5,2583
103,2807,97540.5,97540.5
104,677,26.8,26.8
104,2511,31665.8,31665.8
104,2513,180837.8,180837.8
104,2514,96946,96946
104,2515,242.1,242.1
104,2516,7361.7,7361.7
104,2520,0.4,0.4
104,2531,7943.2,7943.2
104,2537,748.2,748.2
104,2546,2647.7,2647.7
104,2547,800.4,800.4
104,2549,12133.1,12133.1
104,2555,232.9,232.9
104,2557,62.6,62.6
104,2558,9266.7,9266.7
104,2570,30,30
104,2601,15,15
104,2602,276.7,276.7
104,2605,9679.1,9679.1
104,2617,686.1,686.1
104,2625,1015.7,1015.7
104,2664,1.5,1.5
104,2807,5.8,5.8
105,328,7462.1,7462.1
105,2511,90184,51019.5
105,2513,6809,6809
105,2514,4108.2,3781.3
105,2516,1367.7,865.3
105,2517,0.8,0.8
105,2518,4385.5,2068.4
105,2520,17.3,17.3
105,2531,18142.6,14242.3
105,2533,2608.7,2189.2
105,2534,59.9,59.9
105,2536,0.4,0.4
105,2537,2.7,2.7
105,2546,0.9,0.9
105,2547,24820.1,1409.2
105,2549,5175.1,3044.5
105,2551,686.8,646.2
105,2552,4184,2440
105,2555,2.1,2.1
105,2557,2385.4,1333
105,2561,38.3,28
105,2563,29085.3,29085.3
105,2570,6227.1,4469.6
105,2601,4775.5,4405.5
105,2602,3447.7,3162.1
105,2605,93458.5,86754.8
105,2611,12203.4,11168.7
105,2612,2382.9,2170.6
105,2613,1925.3,1773.6
105,2614,2971,2685.8
105,2615,3142.9,2919.9
105,2617,2735,2537.8
105,2618,22.1,12.7
105,2619,5264,4368.6
105,2620,8179,7522.9
105,2625,27379.1,25251.9
105,2645,172.5,172.5
105,2671,13.6,12.7
106,677,42.9,37.7
106,2511,1824343.6,1711347
106,2513,264426.7,264426.7
106,2514,625228.7,577869.6
106,2515,4499.5,3348.9
106,2516,110172.8,93169.5
106,2517,0.4,0.4
106,2518,67813.4,52665.1
106,2520,57854.7,43652.7
106,2531,52144.2,46060.6
106,2533,435.8,439.9
106,2537,27184,27184
106,2546,6433.5,6434.1
106,2547,29328.8,20758
106,2549,138519.6,99647.5
106,2551,202553.6,180624.6
106,2555,245947,245947
106,2557,151754.5,123226.4
106,2558,11327.9,16939.6
106,2561,16.2,16.2
106,2563,1080113.2,1080113.2
106,2570,2776.9,2741.3
106,2601,108694.8,99652
106,2602,13978.3,12816.2
106,2605,535291.4,512821.7
106,2611,118347,118347
106,2612,24944,24944
106,2613,295.1,295.1
106,2614,1571.1,1571.1
106,2615,12.9,12.9
106,2617,61751.7,54992.3
106,2620,681553.2,676614.9
106,2625,214341.3,192583.4
106,2664,1108.3,1108.3
106,2671,14677.1,13417.9
106,2807,227368.6,227432.7
107,254,357205.1,357304.7
107,328,450120.4,436213.9
107,2511,9.1,9.1
107,2514,580077.1,554138.9
107,2517,99846.7,82258.9
107,2518,127806.7,101133.4
107,2520,15599.9,12148.1
107,2531,13.6,13.6
107,2532,1194176.9,1143858.9
107,2533,33574.3,32137.2
107,2534,77722.3,74288.9
107,2535,1260214.8,1200144.9
107,2536,26821,25989.5
107,2537,0.9,0.9
107,2546,44366.2,44366.2
107,2549,30676.5,27910.9
107,2551,1920116,1869188.9
107,2552,171605.4,158227.9
107,2555,252.4,254
107,2560,41467.5,41469.2
107,2561,16615.4,14512.1
107,2570,35973.5,31383.9
107,2601,4908.8,4752.8
107,2602,4.1,4.1
107,2605,163016.8,158968.9
107,2611,3288.7,3179.9
107,2612,2.2,2.2
107,2613,2825.2,2636
107,2614,3491.1,3369.7
107,2615,14205.1,13725.3
107,2616,519239.6,501028.3
107,2618,879,862
107,2625,207634.2,194424.7
107,2630,736997.6,736997.9
107,2633,4717916.5,4717922
107,2635,0.1,0.1
107,2640,138.4,124.5
107,2645,1448.2,1391.7
107,2665,4.1,4.1
107,2671,16273.6,15709.9
107,2672,526051.3,526051.3
107,2807,711043.5,512818.2
108,254,13.5,13.5
108,328,130395.3,126472.4
108,677,2.5,2.5
108,2511,15514982.1,12134614
108,2513,2351573.2,2351573.2
108,2514,172415.9,153864.2
108,2515,32300.4,24407.7
108,2516,294986.3,223900.8
108,2517,64107.8,47454.7
108,2518,6500.6,4336.5
108,2520,315174.6,270666.5
108,2531,201602.3,192564.9
108,2532,73.2,73.2
108,2533,59.8,59.8
108,2534,26.7,26.7
108,2537,14529.8,14066.7
108,2546,100136.9,115581.1
108,2547,128135.1,94116.4
108,2549,68467.8,46027.9
108,2551,1383.7,1337.5
108,2552,26.8,22
108,2555,136817,110732.3
108,2557,918260.6,749154.4
108,2558,164661.2,134476.3
108,2560,6.9,6.9
108,2561,24.4,24.4
108,2570,1262741.4,1177191.5
108,2601,30504.2,29497.6
108,2602,34314.6,33465.2
108,2605,191524.2,185107.1
108,2611,369.2,369.2
108,2612,11.3,11.3
108,2613,12.3,12.3
108,2614,50.8,49.1
108,2617,36891.9,35714.6
108,2620,14632.5,14191.8
108,2625,13530.6,13008.4
108,2630,2.2,2.2
108,2635,272.6,272.6
108,2640,3.7,3.7
108,2645,36.3,36.3
108,2662,1.7,1.7
108,2664,79,79
108,2665,1.9,1.9
108,2671,367.1,355.3
108,2672,128.9,128.9
108,2807,104977.7,101647.6
109,2514,2256.3,1812.3
109,2531,1200.8,977.6
109,2532,1860.6,1468.7
109,2533,3492.4,2890.1
109,2534,1438.1,1438.1
109,2535,11565.5,9580.3
109,2536,14053.6,11771.8
109,2546,198.8,114.7
109,2547,1447.3,838.4
109,2549,1619.6,931.1
109,2552,2362.8,1727
109,2560,14796,14802.5
109,2601,1606.5,1378
109,2602,162.5,139.5
109,2605,17791.8,15240.9
109,2611,8717.9,8154.2
109,2612,1750.9,1643.7
109,2613,1887.7,1775.5
109,2615,9035.3,7850.8
109,2616,2611.7,2277.4
109,2618,2423.1,2108.6
109,2625,4580,4019.1
109,2630,10174.5,10174.6
109,2633,1017.8,1017.8
109,2645,496.4,425.9
109,2665,670.6,586.8
109,2671,914.6,780
109,2807,10,10
110,677,326,326
110,2511,210990.6,211084.2
110,2513,62784.1,62791
110,2514,61.4,61.6
110,2516,172.3,172.3
110,2517,295.1,295.1
110,2520,65273.1,65273.1
110,2531,72447.4,72449.8
110,2533,32932.1,32981.8
110,2534,14373.5,14373.5
110,2535,7413.5,7415
110,2536,19327.1,19327.1
110,2537,55870.2,55870.2
110,2546,34236.9,34237
110,2547,454.2,454.2
110,2549,105.1,105.3
110,2551,17575.7,17575.7
110,2552,6109.5,6109.5
110,2555,140632,140688.4
110,2558,1789.4,1791.9
110,2601,11418.1,11418.1
110,2602,25446.4,25446.4
110,2605,349915.9,349915.9
110,2611,38310.4,38310.4
110,2614,2939,2939
110,2615,5.2,5.2
110,2617,35111.7,35111.7
110,2618,320.6,320.6
110,2620,16534.5,16534.5
110,2625,55322.9,55322.9
110,2635,39036.4,39129.2
110,2671,6038.7,6038.7
110,2807,1437812.5,1463499.8
112,328,171.7,171.7
112,2511,51527.8,11128.1
112,2513,38513.7,38513.7
112,2514,783.6,783.6
112,2516,16.6,16.6
112,2517,13.1,13.1
112,2518,884.4,65.6
112,2520,0.7,0.7
112,2531,11424.4,4942.8
112,2533,38.8,38.8
112,2534,2.4,2.4
112,2537,11.5,11.5
112,2546,0.7,0.7
112,2547,5.6,5.6
112,2549,4069.6,976.4
112,2551,772.6,521.3
112,2552,52.6,52.6
112,2555,0.3,0.3
112,2557,72.6,72.6
112,2561,9.5,9.5
112,2563,51368.1,51368.1
112,2570,77.4,77.4
112,2601,15385.7,8476.2
112,2602,3715.7,1701.7
112,2605,35371.9,20857.8
112,2611,6669.3,4061.3
112,2612,3336.3,1843.2
112,2613,719.3,442
112,2614,145,74
112,2615,1163.5,814
112,2617,1330.3,952.5
112,2618,0.9,0.9
112,2619,7526.7,2750.7
112,2620,4779.2,2962.3
112,2625,11901.2,7729.7
112,2645,40.9,40.9
112,2671,102.7,79.5
113,254,0.3,0.3
113,328,21667.1,21652.4
113,2511,205714.6,205714.6
113,2513,182896.6,182896.6
113,2514,91439.4,91439.4
113,2515,351.9,344.7
113,2516,1072.9,1062.9
113,2517,164.1,163.1
113,2518,10.9,11.6
113,2520,124.4,123.2
113,2531,76938.2,76669.5
113,2532,2.7,2.7
113,2533,0.6,0.6
113,2534,0.7,0.7
113,2537,8311.1,8297.5
113,2546,52163,51573.4
113,2547,123.9,122.2
113,2549,54230.7,53460.4
113,2551,9508.9,9498.2
113,2552,197.9,197.9
113,2555,956,956
113,2557,9541.3,9442.1
113,2558,129.8,130.2
113,2561,32.3,32.3
113,2570,10608.1,10537.6
113,2601,11187.6,11175
113,2602,9046.6,9036.6
113,2605,42695.3,42647.5
113,2611,14.6,14.6
113,2612,1.8,1.8
113,2613,0.2,0.2
113,2614,3.2,3.2
113,2617,27225.5,27197.8
113,2620,5021.8,5021.8
113,2625,19231.3,19207.8
113,2635,10.8,10.8
113,2640,175.7,175.5
113,2645,119.3,119.2
113,2662,2.2,2.2
113,2664,1.8,1.8
113,2671,445.8,445.4
113,2672,4.9,4.9
113,2807,11330.9,11330.9
114,254,1.7,1.7
114,328,14890,14211.6
114,2511,153522.3,132462.5
114,2513,11110.1,11110.1
114,2514,2252102,2187732.2
114,2516,4569.2,3970
114,2517,137102.7,117956.7
114,2518,239703.3,218801.7
114,2520,53.6,53.6
114,2531,190919.4,176626.3
114,2532,66829.9,61753.6
114,2533,52681,54273.2
114,2534,2372.8,2372.8
114,2535,1127.8,1046.4
114,2536,93656.8,89134.2
114,2546,1344289.8,1147894.2
114,2547,79.3,79.3
114,2549,714983.6,569506
114,2551,25824.4,24457.5
114,2552,17957.5,15672.8
114,2555,2665.5,2392.8
114,2557,5971,5185.1
114,2558,2.4,2.4
114,2560,84235,84237.3
114,2561,29353.6,27466.9
114,2570,125817.8,108779.5
114,2601,36155.5,34345.5
114,2602,11198,10638.9
114,2605,171530,163373.1
114,2611,14016.3,13275.8
114,2612,4093.1,3864.3
114,2613,213.1,203.5
114,2614,13950.2,13307.3
114,2615,75625.2,71981.2
114,2616,2692.6,2756.9
114,2617,60.3,57.4
114,2618,10355.2,9857.8
114,2619,484.2,461.1
114,2620,2.7,2.7
114,2625,112615.1,106911.2
114,2630,120619.3,120620.4
114,2633,22.3,22.3
114,2635,267562.4,267565.8
114,2640,357.2,310.7
114,2642,2177.2,2062.1
114,2645,4294.1,4061.8
114,2665,26753.4,24695.6
114,2667,234.5,234.5
114,2671,16421.9,15594.4
114,2807,39720.4,28223.5
115,254,24253.9,24253.9
115,310,53.9,53.9
115,328,182,182.3
115,2511,0.1,0.1
115,2513,1.5,1.5
115,2514,176053.5,175957.3
115,2517,7.5,7.5
115,2518,5.9,5.9
115,2520,7.9,7.9
115,2531,37.8,37.8
115,2532,252104.9,251750.8
115,2533,8936,8933.1
115,2534,3055,3055
115,2535,3264.7,3264.7
115,2536,79694.3,79685.8
115,2546,66845,66725.6
115,2549,166.7,166.7
115,2551,2129.7,2128.8
115,2552,17760.9,17746.9
115,2555,96586.5,96557.2
115,2557,5.3,5.3
115,2560,12951.9,12952.8
115,2561,36159.9,36148.1
115,2570,1458.7,1457.3
115,2601,1.9,1.9
115,2602,81.4,81.4
115,2605,92637.1,92589.7
115,2611,11319.5,11315.2
115,2612,298.1,298
115,2613,319.4,319.3
115,2614,0.2,0.2
115,2615,30136.4,30101.4
115,2618,2163.4,2162.3
115,2620,0.4,0.4
115,2625,16070.8,16063.3
115,2630,477.6,477.6
115,2635,0.3,0.3
115,2640,364.6,364.4
115,2645,25.5,25.5
115,2662,354.7,286.3
115,2664,0.2,0.2
115,2667,12.8,12.4
115,2671,7818.8,7816.1
115,2672,250717.5,250717.5
115,2807,2920472.3,2907175
116,254,15,15
116,328,18589.9,18589.9
116,677,4828.6,4680.2
116,2511,66010.2,72047.6
116,2513,52229.9,52229.9
116,2514,565774.8,529479
116,2515,64763.5,51629.9
116,2516,12542.7,10805.2
116,2517,87487,70087.7
116,2518,31651.8,26657.7
116,2520,81.7,81.7
116,2531,158289.2,145889.8
116,2532,80.3,80.3
116,2533,43128.3,40293.5
116,2534,29.3,29.3
116,2537,24.1,24.1
116,2546,478917.8,368271.9
116,2547,57.5,57.5
116,2549,82.9,82.9
116,2551,17591.4,17041.9
116,2552,247.4,247.4
116,2555,188552.7,156015.4
116,2557,212.5,212.5
116,2558,10.1,10.1
116,2560,7.6,7.6
116,2561,16.5,16.5
116,2570,327.9,327.9
116,2601,8803.9,8515.9
116,2602,9024.6,8715.1
116,2605,275938.7,266810.5
116,2611,421,421
116,2612,12.6,12.6
116,2613,13.7,13.7
116,2614,21.3,21.3
116,2617,74016.2,71873.2
116,2618,1.9,1.9
116,2619,0.1,0.1
116,2620,120.5,120.5
116,2625,154780.5,149889.6
116,2630,2.4,2.4
116,2635,307.2,307.2
116,2640,3.7,3.7
116,2645,34.9,34.9
116,2664,21076.5,21076.5
116,2665,2,2
116,2671,56740.9,54764.2
116,2672,141.6,141.6
116,2807,470136.9,468047.2
117,328,243.7,244
117,677,29,29
117,2511,5697.8,5300.1
117,2513,34984.5,34984.5
117,2514,11804,15677.3
117,2515,1.2,1.1
117,2516,74,74
117,2517,1135.8,1010.4
117,2518,1783.1,1606.9
117,2520,11991.6,10873.6
117,2531,24899.4,23600.6
117,2533,23224.6,22102.3
117,2546,7135.2,6114.8
117,2549,6587.1,5656.1
117,2551,42601.2,41696.9
117,2552,4130.1,3756.9
117,2555,60310.2,54763.2
117,2558,1106.8,1007.8
117,2561,24672.2,22759.8
117,2570,38847.1,35835.4
117,2601,5642.9,5493.3
117,2602,15055,14658
117,2605,224676.7,218567.9
117,2611,19964.7,19539.9
117,2614,190.2,186.4
117,2617,31920.1,31192.6
117,2618,32.5,31.7
117,2620,13133.3,12895.3
117,2625,97338.8,95081.8
117,2635,2263.7,2263.7
117,2645,2984.9,2906.3
117,2664,11.1,11.1
117,2671,11955.6,11638.3
117,2807,713594.2,679859.1
118,2511,12.3,10.9
118,2513,691.9,692
118,2514,892.7,892.7
118,2531,873.8,874.1
118,2563,27.7,27.7
118,2601,435.1,435.1
118,2602,118.3,118.3
118,2605,2568.9,2568.9
118,2611,4.3,4.3
118,2612,3.7,3.7
118,2619,2674.8,1728.3
118,2620,9.1,9.1
118,2625,147.1,147.1
118,2645,19.6,19.6
118,2807,7,7
119,2511,537360.2,504377.7
119,2513,84293.5,84293.5
119,2514,80531,80531
119,2515,39304.3,36579.5
119,2516,93390.9,86868.2
119,2517,21,21
119,2518,0.4,0.4
119,2520,33936.2,32045.3
119,2531,8444.4,8184.4
119,2537,1232,1232
119,2546,1525.9,1525.9
119,2547,14010.7,12899.4
119,2549,30074.8,27834
119,2551,12.1,12.1
119,2555,85.9,85.9
119,2557,4002.3,4006.3
119,2558,151989.1,143910.7
119,2570,833.8,800
119,2601,648.4,648.4
119,2602,532.7,524.8
119,2605,10166.6,10139.8
119,2617,3727.7,3672.4
119,2625,5483.6,5424.3
119,2664,100,100
119,2671,1.5,1.5
119,2807,0.1,0.1
120,254,108.9,108.9
120,310,154.1,154.1
120,328,1742.4,1721.8
120,677,0.8,0.8
120,2511,11.7,11.7
120,2513,14.8,14.8
120,2514,200531.3,198105.6
120,2515,7,7
120,2516,5.1,5.1
120,2517,95,95
120,2518,46.9,46.9
120,2520,47.9,47.9
120,2531,171.4,169.3
120,2532,77197.3,75148.1
120,2533,6316.9,6190.3
120,2534,22112.7,21929.7
120,2535,36.1,36.1
120,2536,22152.4,21786
120,2537,5.4,5.4
120,2546,3085.7,2914.1
120,2547,20.6,20.6
120,2549,3648.7,3492
120,2551,138.8,138.8
120,2552,17485,16975.4
120,2555,8343.4,8251.1
120,2557,632.6,632.6
120,2558,70.4,70.4
120,2560,15.1,15.1
120,2561,8076.1,7847.6
120,2570,121.8,121.8
120,2601,34.1,34.1
120,2602,61.9,61.9
120,2605,166040.8,162964.5
120,2611,8890,8771.9
120,2612,980.4,968.4
120,2613,1336.4,1318
120,2614,7.9,7.9
120,2615,23587.8,23123.5
120,2616,10.3,10.3
120,2617,111.1,111.1
120,2618,4206,4133.5
120,2619,0.3,0.3
120,2620,7.6,7.6
120,2625,10814,10616.2
120,2630,78937.1,78938.7
120,2633,0.1,0.1
120,2635,5283.3,5286.5
120,2640,10.8,10.8
120,2645,8357.8,8107
120,2662,13.7,13.7
120,2664,703.1,692.8
120,2665,0.9,0.9
120,2667,3.3,3.3
120,2671,6264.9,6188.7
120,2672,1036.7,1036.7
120,2807,934637.8,810348.4
121,328,82.3,82.3
121,2511,45786.3,40582.5
121,2513,13943.9,13943.9
121,2514,1027.8,994.1
121,2516,154.1,138.9
121,2517,0.2,0.2
121,2518,442.2,137.8
121,2520,0.4,0.4
121,2531,22827.7,22116.8
121,2533,1.4,1.4
121,2534,48.1,46.1
121,2536,0.7,1.9
121,2537,206.1,200.4
121,2546,1208.4,1082.6
121,2547,907.6,792.5
121,2549,5703.8,5065
121,2551,7103.8,7004.8
121,2552,2306,2073.7
121,2555,4.5,4.5
121,2557,30.1,30.1
